type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
20,-0.0006169215776026249,0.0028787634801119566,0.004940174054354429,-0.0002801314403768629,0.0005915882647968829,-0.002550984499976039,-0.00041238885023631155,-0.0025079981423914433,0.001974074635654688,0.0008011927711777389,0.0006806375458836555,0.0007434740546159446,-0.003373268526047468,-0.001059496309608221,0.003950442187488079,0.00011563795851543546,0.0031698360107839108,-0.0008154456154443324,0.0033368864096701145,-0.0018122654873877764,0.0005929343169555068,-9.27155269891955e-05,-0.0006491003441624343,-0.0022232590708881617,-0.002873562043532729,0.0028641298413276672,0.003517253091558814,0.0028182324022054672,0.003071216866374016,0.0027705112006515265,0.0014504101127386093,-0.0005019621457904577,0.0015748576261103153,-0.003346164245158434,-0.0006415632087737322,0.0021837945096194744,-0.0019527223194018006,-4.476489993976429e-05,-0.004241135437041521,-0.002619154052808881,-0.0007282005390152335,-0.0008573741652071476,-0.0018552953843027353,-0.0027881248388439417,0.0028422726318240166,0.0001836848969105631,0.0017949765315279365,-0.0009406349854543805,-0.0035514410119503736,0.0028490631375461817,0.00028929157997481525,-0.004274918232113123,-0.004180197138339281,0.0015617880271747708,0.003689730307087302,0.0010571174789220095,0.0011032084003090858,0.002737300703302026,0.0018291316227987409,0.002323764842003584,-0.0006429146160371602,-0.0030304582323879004,0.003654601750895381,0.0019156774505972862,0.0030960876028984785,-0.0025497162714600563,-0.0003366540768183768,0.0036263386718928814,-0.0020056883804500103,0.001420181361027062,0.0013284125598147511,0.0037301776465028524,-0.0038308035582304,0.0022897550370544195,0.0030852481722831726,-0.0029017769265919924,0.0019579962827265263,0.002400967525318265,0.0017888430738821626,-0.0014691193355247378,0.00377083127386868,-0.003721558256074786,0.000857077888213098,-0.0032180785201489925,-0.002571359509602189,0.002946444321423769,-0.003109908662736416,0.003684883937239647,0.0037610658910125494,-0.0012196395546197891,0.0012688711285591125,-0.0030411621555685997,-0.0030910263303667307,-0.0012591943377628922,0.0036290206480771303,-0.0009779658867046237,-0.004805339500308037,0.0020566675812005997,-0.0022844255436211824,-0.00047522890963591635,-0.0019685726147145033,0.0001814760616980493,-0.0015545472269877791,-0.004207702353596687,-0.002846101764589548,0.00113043247256428,0.0030506993643939495,0.0017675069393590093,-0.0023689575027674437,0.0023781980853527784,0.00028369901701807976,0.002551332348957658,-0.0013411239488050342,-0.002724330173805356,-0.004965372383594513,0.0016296070534735918,0.0034151733852922916,0.0005316190072335303,-0.0021698037162423134,-0.0016030821716412902,0.002702433615922928,-0.004368952941149473,-0.0007668721955269575,0.0023888207506388426,0.0023655102122575045,-0.003199158003553748,0.0007552754832431674,-0.0033071786165237427
21,0.003092368133366108,-0.0026734054554253817,0.00481913099065423,0.003063920885324478,-0.0007580192177556455,-0.003308854065835476,-0.0006575700244866312,-0.0034166472032666206,-0.002686605555936694,0.0021397676318883896,0.001358492998406291,-0.0008845804259181023,0.0023684711195528507,-0.0034810202196240425,0.004309103358536959,0.0037208152934908867,8.954334043664858e-05,-0.0013015794102102518,0.0007039988413453102,-0.001980558503419161,-0.0016741364961490035,0.0009187344694510102,-0.0012338495580479503,0.002736705355346203,1.1405805707909167e-05,-0.0013388977386057377,0.001229692716151476,0.0007010139524936676,-0.0028204387053847313,0.002396241994574666,0.0025029778480529785,0.0011313538998365402,-0.0025022882036864758,-0.004339028149843216,-0.0008074222132563591,0.003934393636882305,0.0014690834796056151,0.0016150542069226503,0.001347365789115429,-0.0024332620669156313,0.0015887819463387132,0.0023204635363072157,-0.0021408561151474714,0.0006301268585957587,-0.002359442412853241,-0.0039006455335766077,-0.00315814814530313,-0.0018853108631446958,-0.001547224703244865,0.0002500672999303788,-0.0028789895586669445,-0.002500679809600115,-0.0022139735519886017,-0.0020396520849317312,-0.00022774805256631225,0.0021310339216142893,0.001556640723720193,0.0006606430397368968,-0.0010590762831270695,-0.003907119855284691,0.005086355376988649,0.002046530833467841,-0.001363063114695251,0.0035555576905608177,0.0013607819564640522,-0.0028384504839777946,-0.0025402922183275223,-0.0029170182533562183,0.0023888128343969584,0.0026809091214090586,-0.0029495363123714924,0.00029301573522388935,-0.0012850473867729306,0.0009549739770591259,-0.0029633084777742624,-0.0014637550339102745,-0.0018724522087723017,0.0009226828115060925,0.002367834560573101,0.0015292434254661202,-0.0011600969592109323,-0.0012295808410272002,0.0005607045022770762,0.00020225440675858408,0.0006217516493052244,0.002591631608083844,0.0007060404168441892,-0.0016196116339415312,-0.0023869916331022978,0.0017973023932427168,0.0026801973581314087,-0.0010554175823926926,0.0001783606712706387,0.0006314191268756986,-2.5713434297358617e-05,0.001103439717553556,-0.004094912204891443,0.001104875816963613,-0.0028132651932537556,-0.0024537439458072186,-0.002872676821425557,0.000805110961664468,0.0035799643956124783,-0.0022889161482453346,-0.003135089064016938,0.0032371170818805695,0.0022494783625006676,0.0009620102355256677,0.002544162329286337,0.004834865219891071,0.004447368439286947,-0.0022599450312554836,0.004662623628973961,0.002685344312340021,-0.005425689741969109,-0.003876378759741783,0.00014332473801914603,0.0004697623662650585,-0.003340998897328973,-0.00034704257268458605,-0.000815082632470876,-0.0016885435907170177,-0.0006143148639239371,0.0006793846841901541,-0.0004985396517440677,-0.0047256662510335445,-0.001045936718583107,0.001146684866398573
22,-0.0015786406584084034,0.0007348151411861181,4.9855257202580106e-06,0.00044304371112957597,0.003915362525731325,0.0026477836072444916,-0.0034947856329381466,-0.003370230318978429,0.0013104714453220367,-0.003399736015126109,0.0025047417730093002,0.003345540724694729,0.001861701370216906,-0.002234918298199773,0.000547775998711586,0.0033307105768471956,-0.0029821728821843863,-0.004261829890310764,-0.001890994026325643,-3.209141141269356e-05,0.0011595747200772166,-0.0030276584438979626,0.0005076621891930699,-0.001696622115559876,-0.002724679186940193,0.0011414117179811,-0.0036133762914687395,0.004139863420277834,0.0025154054164886475,-0.0013406056677922606,0.002568355295807123,-0.001473140437155962,0.003297499381005764,0.002236932283267379,0.0028961924836039543,-0.00202636094763875,-0.0016508493572473526,0.0023106951266527176,0.002646703040227294,0.0028259498067200184,-0.0016631413018330932,-0.0007894051959738135,0.002063758671283722,0.002098462311550975,0.0031463210470974445,0.001610361970961094,-0.0029386677779257298,0.001429836149327457,-0.0016207261942327023,0.000324370339512825,-0.0016633112682029605,-0.0029898949433118105,-0.00012369840987958014,0.00022169665317051113,0.0016064847586676478,-0.002293746452778578,-0.0003614990273490548,-0.004235272761434317,0.00019498834444675595,0.0036228548269718885,0.0053986795246601105,-0.0025097017642110586,0.004018794279545546,-0.0017901593819260597,0.0008669609087519348,-0.0019672487396746874,-9.006552863866091e-05,0.002046784618869424,-0.0017006489215418696,0.004774315748363733,-0.002984660677611828,0.0024641812779009342,-0.0014000326627865434,0.004063077736645937,-0.003347032004967332,0.00313211465254426,0.002417862182483077,0.0009477648418396711,0.0031146549154073,0.0005425192066468298,-0.0023195871617645025,-0.0013829699018970132,-0.0014828229323029518,-0.0021444803569465876,0.0016070908168330789,0.003964595962315798,-0.004244204610586166,0.004967975430190563,0.002600864740088582,-0.0025604066904634237,0.0004771406529471278,-0.0011834821198135614,-0.004568504635244608,-0.0005761187640018761,-0.0027889253105968237,0.003203434171155095,0.0002580375294201076,-0.002458776580169797,0.0032022171653807163,-0.0002915468066930771,-0.0006069650407880545,-0.0028573288582265377,-0.002895025070756674,0.0006422015721909702,0.0015991735272109509,-0.001417746883817017,0.0005373475141823292,-0.0024391652550548315,-0.0017044050619006157,-0.0004331980017013848,0.0003527955268509686,-0.0023801294155418873,0.002256505424156785,0.0026464038528501987,0.0016127859707921743,-1.2201981917314697e-05,-0.0025586350820958614,0.0005905567086301744,0.0006397107499651611,0.0009157448657788336,0.0018059115391224623,-0.0020299330353736877,-0.0001703782909316942,-0.0017630633665248752,0.002488591941073537,-0.0005054290522821248,0.0023836030159145594,0.0005427572759799659
23,0.0016097638290375471,-0.0032614460214972496,0.00491521367803216,-0.00047710799844935536,0.0012548385420814157,-0.0038101363461464643,-0.005895690061151981,-0.004477310460060835,0.002364442218095064,0.0013910195557400584,-0.002020966960117221,0.0010694185039028525,-0.003479164093732834,0.0015004320302978158,0.0019872416742146015,-0.0004284903989173472,-0.0030194614082574844,-0.004416729789227247,-0.0021549828816205263,-0.00018454848031979054,-0.0028354618698358536,0.0003409419732633978,-0.000910966657102108,-0.0007929723942652345,-0.0010506263934075832,0.0019237283850088716,0.0034591008443385363,0.0060444967821240425,-0.000662928563542664,0.0015435885870829225,-0.0033044207375496626,-0.002602430060505867,-0.003384182695299387,-0.00044094357872381806,0.005305246915668249,0.005580756813287735,-0.0044048926793038845,-0.0026760264299809933,-0.0021553945261985064,-0.002329703653231263,0.0009418256231583655,-0.0041250004433095455,-0.0025924474466592073,-0.0035802465863525867,-0.0031875260174274445,-0.0030623958446085453,0.004176975227892399,-0.006252690218389034,-0.0004211926425341517,0.0024297928903251886,-0.001929507008753717,0.0025574888568371534,-0.0025051855482161045,-0.0032637028489261866,0.0044690328650176525,-0.0031157899647951126,-0.0020488081499934196,0.001723411143757403,5.251610855339095e-05,-0.0017523713177070022,0.0025575526524335146,-0.0030760064255446196,0.0023823969531804323,-0.0029436431359499693,0.005002273712307215,-0.0016508310800418258,-0.0012713096803054214,-0.0011228459188714623,-0.0010580276139080524,0.00030354896443895996,-0.0015970986569300294,0.0023416071198880672,-0.004865575116127729,0.002362287137657404,0.0005557498661801219,0.00172111124265939,0.0010142235551029444,-0.0017512700287625194,0.0038125086575746536,-0.0031713221687823534,-0.0005619748844765127,-0.002619225298985839,-0.002402434591203928,-8.856694330461323e-05,-0.002907607238739729,-1.645943302719388e-05,0.00019462463387753814,0.0012820825213566422,-0.00016820778546389192,-0.001527158310636878,0.0021339980885386467,-0.00042884002323262393,-0.003314872970804572,0.004280990920960903,0.0015190006233751774,-0.0020189424976706505,-0.0033270781859755516,0.002216149354353547,-0.0010694267693907022,-0.0011299432953819633,-0.002736039459705353,-0.002053879201412201,-0.003492000512778759,-0.004182436969131231,-0.003089869860559702,-0.0038018529303371906,0.002891226438805461,-0.00015212030848488212,0.003886811202391982,0.0008633083780296147,0.0055288467556238174,0.0009209471172653139,0.0049107614904642105,0.003356135683134198,-0.008320233784615993,-0.0023592219222337008,0.003229492111131549,-0.0019182516261935234,0.00033865164732560515,0.0005396940396167338,0.0037207924760878086,-0.0030454820953309536,-0.0002354310272494331,0.0021702067460864782,0.0037674973718822002,-0.0011945153819397092,-0.003874928457662463,-0.006286751013249159
24,0.0032940618693828583,-0.0027447498869150877,0.0021022139117121696,0.0016461304621770978,0.0016308983322232962,-0.0026755440048873425,-0.004359489306807518,-0.0047987778671085835,-0.002174992812797427,-0.00019999399955850095,-0.0008637775899842381,0.004189427942037582,0.0017659765435382724,0.0013515520840883255,0.005234530661255121,0.0035826428793370724,-0.0029114335775375366,0.002216929569840431,0.004694953560829163,0.0006109726382419467,-0.004786109551787376,0.0031426921486854553,0.0002471630577929318,-0.002024206332862377,-0.0016712700016796589,0.0028646057471632957,-0.003064576769247651,-0.0004376128490548581,-0.0014933472266420722,0.0016823923215270042,-0.0008184852777048945,-0.0017151391366496682,9.851772483671084e-05,0.0007834219723008573,0.004691251087933779,0.0016677557723596692,-0.0022582383826375008,-0.0018343101255595684,0.0028570392169058323,-0.001501875463873148,0.0007533371681347489,-0.00035089108860120177,0.00378185766749084,-0.001621745526790619,0.002686142222955823,-0.0036711690481752157,0.002875459613278508,-0.0037635720800608397,-0.001194278127513826,0.004388962872326374,0.00374342268332839,-0.003643929259851575,0.0024088402278721333,-0.00287213665433228,0.004981568548828363,0.0012312019243836403,-0.003922771662473679,-0.0024365901481360197,-0.0036907645408064127,0.0019794406834989786,0.0033604914788156748,8.947231981437653e-05,-0.0033207344822585583,-0.001098359702154994,-0.0010133376345038414,-0.0002357535413466394,0.0012832178035750985,-0.00294583011418581,0.0028355070389807224,0.0019335037795826793,-0.0016700333217158914,0.0022328891791403294,-0.004230246879160404,0.0015177283203229308,0.0034460099413990974,-0.00151468173135072,0.002590452553704381,0.003030142979696393,-0.0019702052231878042,0.0009241292718797922,0.004286672919988632,-0.003827009815722704,-0.002876642160117626,-0.0017272834666073322,-0.0007210179464891553,-0.0029213344678282738,-0.0052778697572648525,-0.00027083061286248267,0.0034283113200217485,-9.294856135966256e-05,-0.0004685377352871001,0.00013281332212500274,-0.0014200815930962563,0.0037840846925973892,0.002670577960088849,-0.0010178089141845703,-0.003325098194181919,0.0015041949227452278,0.004337335005402565,-0.0019141845405101776,-0.004163629375398159,-0.004448906518518925,0.0008819798240438104,-0.004721569828689098,0.004115190356969833,0.0007671225466765463,-0.0023793180007487535,-0.002982623176649213,-0.0028830093797296286,0.0017196900444105268,0.004551413469016552,0.0012882116716355085,-0.0008971153292804956,0.004671313334256411,-0.004387994762510061,0.001969229895621538,0.0001358616864308715,0.0007392031257040799,-0.005217849742621183,-0.0024343819823116064,0.00012742722174152732,-0.0016909914556890726,-0.0027815827634185553,0.004472518339753151,0.0014670663513243198,-0.0005569548811763525,-0.0005874374182894826,-0.0049093677662312984
25,0.0027851038612425327,0.0004665658052545041,-0.0005618121358565986,-0.0038539478555321693,0.0009215486352331936,0.0031402797903865576,0.0014755034353584051,-0.00421201903373003,-0.003041675081476569,0.0013041867641732097,-0.0020146307069808245,-0.0013874913565814495,-0.002563925227150321,-0.0016944537637755275,0.0025435842107981443,0.0029785640072077513,-0.0013599833473563194,-0.0021023890003561974,0.0013458761386573315,-0.0010766747873276472,0.0004344239132478833,0.0028914662543684244,0.0009608484688214958,0.0029548141174018383,0.0028960269410163164,-0.002090567024424672,-0.0030480052810162306,-0.00047762671601958573,0.003436892759054899,0.0022757570259273052,-0.00031122437212616205,0.00140881328843534,0.0015945888590067625,-0.0020860887598246336,0.0023679325822740793,0.002631160896271467,0.002897129161283374,0.0002734226582106203,0.0012551548425108194,-0.0011719409376382828,0.002799013629555702,0.0021359198726713657,0.0037313573993742466,0.002569664968177676,-0.004192145075649023,-0.0040511381812393665,0.003020899835973978,0.002270634053274989,-0.0007357493741437793,4.3332638597348705e-05,-0.0020240989979356527,0.0005291755660437047,0.0016405245987698436,-0.0023099242243915796,-0.0019066029926761985,-0.003376668319106102,0.001909855636768043,0.0019076422322541475,-0.002720360876992345,-0.0018845500890165567,0.002302013337612152,-0.0033428622409701347,-0.0014272852567955852,0.0016880525508895516,0.004255410749465227,-0.0002668020606506616,0.0004625753790605813,-0.0024788640439510345,-0.003325392259284854,0.003796390723437071,-0.0028775883838534355,-0.003599954769015312,0.0017615864053368568,-0.00018959323642775416,-0.0006813746294938028,0.0035668949130922556,-0.0009707750868983567,-0.0017425002297386527,0.004288827069103718,-0.0011510103940963745,-0.002445673104375601,0.001638260786421597,-0.0020009882282465696,-0.0043760985136032104,-0.0037632579915225506,-0.0032300499733537436,-0.004178511444479227,0.0009011023794300854,-0.00043442388414405286,-0.0015910917427390814,0.004376299679279327,0.0007956271292641759,-0.0020058108493685722,0.003487307345494628,-0.0015845450107008219,0.0008364443783648312,-0.0033589296508580446,0.000723732344340533,0.001786352600902319,-0.0010032638674601912,-0.0011234800331294537,-0.0006908084615133703,-0.003978258464485407,0.0023939497768878937,0.00044747028732672334,-0.0011054816422984004,8.782725490164012e-05,-0.004212489817291498,-0.0014045992866158485,0.003322968492284417,-0.0032288997899740934,0.00019119898206554353,0.0013097969349473715,0.001937124994583428,-0.001858523115515709,0.00107833172660321,-0.0008135244715958834,0.0012626872630789876,-0.003219817066565156,-6.0573867813218385e-05,0.0015065533807501197,0.002357314806431532,-0.0035882689990103245,0.0006850691279396415,0.003365232376381755,-0.0018443112494423985,-0.003165772883221507,-0.004765338264405727
26,-0.0013897569151595235,-0.0022596896160393953,0.0023539389949291945,-0.0033282325603067875,-0.001395400962792337,0.0013556380290538073,-0.0001374384155496955,0.0012406643945723772,-0.0009514355333521962,-0.003019343363121152,-0.004156630486249924,-0.0015009939670562744,0.000794193590991199,-0.001504846615716815,0.0006336292717605829,0.003256653668358922,-0.0010248397011309862,-0.0046401116997003555,0.003365664044395089,-0.00029267198988236487,0.002633743453770876,-0.004024412948638201,-0.0035528086591511965,0.0002234955900348723,0.00198289449326694,0.003982065711170435,0.003105828305706382,-0.0018784516723826528,7.499997445847839e-05,-0.0028093336150050163,-0.0009317251387983561,-0.0026612188667058945,-0.00032553228083997965,-0.0005597820272669196,-0.001790272886864841,-0.001914620865136385,-0.0023181515280157328,0.002645754488185048,-0.001988558331504464,-0.0018486096523702145,0.0031459054443985224,-0.0007966386619955301,0.0031362278386950493,2.993087582581211e-05,-0.0011738109169527888,-6.78955257171765e-05,-0.002682509133592248,-0.003779257647693157,0.003415413200855255,-0.0015711167361587286,0.0034362305887043476,-0.003917142283171415,-0.0012697806814685464,0.0037866949569433928,0.0018815100193023682,0.0017421251395717263,0.00243409164249897,-0.001781953382305801,-0.0023169005289673805,0.0026530602481216192,0.005500966217368841,0.0009346770239062607,0.002094289753586054,0.0008172564557753503,0.0021475895773619413,0.00098584801889956,-0.0008201395394280553,0.001611750340089202,-0.002912059659138322,0.0007845794898457825,-0.0027983912732452154,-0.002779575763270259,-0.0026026256382465363,0.0025467120576649904,-0.0020854754839092493,-0.003568782238289714,-0.0010575407650321722,0.0013786801137030125,1.2045145922456868e-05,0.0023722006008028984,-0.0031702262349426746,0.0031677507795393467,0.004162057302892208,-0.001421813271008432,0.0011318752076476812,-0.0013370817760005593,-0.0045961737632751465,0.00358394393697381,-0.002137492410838604,0.00022944096417631954,0.00030350929591804743,-0.0009129103273153305,-0.0019242666894569993,-0.0014816072070971131,-0.0037143665831536055,-0.0020676529966294765,0.0024051086511462927,0.0009545510401949286,-0.0007092412561178207,-0.0006089609814807773,-0.0009533535339869559,0.0010461079655215144,0.00317466352134943,-0.0022118568886071444,-0.000282107328530401,-0.00028334910166449845,0.00042608179501257837,-0.0023137633688747883,0.0014343166258186102,0.0037864167243242264,0.0028007046785205603,-0.00044692124356515706,0.005097043234854937,0.00415708776563406,-0.0026628279592841864,-0.0016882057534530759,-0.0016001906478777528,-0.0003970364632550627,-0.00024323536490555853,-0.0036376086063683033,0.002707764273509383,-0.005163930356502533,0.0020645884796977043,0.004225072916597128,0.002399903954938054,-0.004515049047768116,0.0024002057034522295,-0.00263185054063797
27,0.003087033051997423,-0.0037398585118353367,0.001024369616061449,-0.00485873082652688,0.0008462066762149334,-0.002753456588834524,-0.003473506076261401,-0.0011749528348445892,-0.0028446640353649855,-0.00023561289708595723,0.00015002916916273534,0.0033480077981948853,0.0020736358128488064,-0.0023924142587929964,0.003539243945851922,-0.0022098252084106207,-0.0017134106019511819,-0.00044586381409317255,-0.0008143029408529401,-0.0001423962676199153,-0.001596082467585802,-0.003867455292493105,-0.0018723078537732363,-0.0012833060463890433,0.003997168969362974,0.0035662089940160513,-0.0027943358290940523,0.005721808411180973,-0.0010312501108273864,0.0025483400095254183,-0.0016239110846072435,-0.0034799338318407536,0.00044175420771352947,-0.0014884838601574302,0.001727504190057516,0.0025129616260528564,-0.004312857985496521,0.0030042894650250673,-0.001587220816873014,-0.00305127608589828,0.001992616569623351,-0.000203338626306504,-0.0030217545572668314,0.0030808032024651766,-0.00312842451967299,-0.0059412275440990925,0.0032802289351820946,-0.005236642435193062,-0.0029275696724653244,0.0017560489941388369,0.003784232772886753,-0.0029211423825472593,-0.004618648439645767,0.0035719810985028744,0.004708160180598497,0.002596754813566804,-0.003346055746078491,-0.003814657684415579,-0.0035485972184687853,-0.004072957206517458,0.006075445096939802,-0.002731265500187874,0.0032125909347087145,-0.0029175453819334507,0.004526435863226652,0.0013120855437591672,-0.0008714167051948607,0.0016155539778992534,-0.002792878309264779,0.0044144438579678535,0.0017069485038518906,-8.980537677416578e-05,-0.00472779106348753,0.004994419403374195,0.0028608646243810654,-0.002850588411092758,-0.0031345365568995476,0.004805338568985462,9.718872024677694e-05,0.001882268232293427,-0.0012792812194675207,-0.00230507948435843,-0.002443416975438595,-0.0020665365736931562,-0.0012268942082300782,-0.00010860395559575409,-0.0030254086013883352,0.005863035563379526,-0.003473505610600114,0.004976007156074047,0.0042805601842701435,-0.00032589331385679543,-0.002872129902243614,-0.0006330348551273346,-0.0031161587685346603,-0.0035106351133435965,-0.0005317260511219501,0.00024285601102747023,-0.0018836170202121139,0.0012737273937091231,-0.004770935978740454,-0.0052655963227152824,0.003535925643518567,-0.003776043653488159,0.0036666449159383774,0.0028129685670137405,0.003057179506868124,0.001476007397286594,0.003193025477230549,0.001888058497570455,0.002753191627562046,-0.002498460467904806,0.004464467987418175,0.0004606116854120046,-0.0053473650477826595,-0.00350844394415617,0.002762886695563793,-0.0023353216238319874,-0.003964207135140896,-0.0002548917254898697,-0.002060218481346965,0.0007988291908986866,-0.002255199011415243,0.0016443830681964755,0.002277055289596319,-0.0014327531680464745,-0.0030137121211737394,-0.0011544054141268134
28,0.004430001601576805,-0.0024336695205420256,0.0034534165170043707,-0.0014370378339663148,0.004237905144691467,0.001029524253681302,-0.0015433825319632888,0.000424514408223331,0.0034729645121842623,-0.004831675440073013,-0.0017573530785739422,0.004985436797142029,-0.0007738961721770465,-0.00019224379502702504,0.00027691904688254,0.0006641848594881594,-0.0025338963605463505,-0.0032426738180220127,0.0009489546064287424,-0.003452492645010352,-0.003505042055621743,-0.0021190231200307608,-0.000819229637272656,0.00034325712476857007,-0.0017175389220938087,0.0031851804815232754,0.002701544901356101,0.004499159753322601,-0.0023136576637625694,0.003931606654077768,0.001559614553116262,-0.002353171119466424,-0.0006781863630749285,-0.0022948698606342077,0.0036546573974192142,0.0064113023690879345,0.0002244306670036167,-0.002388984663411975,-0.0010429663816466928,-0.0030588589143007994,0.005799171980470419,-0.004155721515417099,-0.0010043971706181765,0.003394652158021927,-0.003747449954971671,-0.006326744332909584,-0.0016347268829122186,-0.0011923395795747638,-0.0037702354602515697,0.0040069278329610825,0.0044214362278580666,-0.0008627024362795055,-0.0037661653477698565,-0.0035224228631705046,0.0021215889137238264,0.0016378707950934768,-0.000757924048230052,-0.0013800864107906818,0.0007893875008448958,0.0014780523488298059,0.00400925800204277,0.0006186087266542017,0.00044275011168792844,0.002330072456970811,0.005615686532109976,-0.0036174238193780184,-0.0034656967036426067,-0.001840116921812296,-0.0034862582106143236,0.005500939674675465,0.00022087937395554036,0.0005166158662177622,-0.0059891194105148315,-2.3636253899894655e-05,0.00013927530380897224,0.0001935964246513322,-0.0012758291559293866,0.0040169358253479,0.0036267745308578014,-0.0030642449855804443,-0.0020232039969414473,-0.003559016389772296,0.0012578308815136552,0.0014662425965070724,0.0028417566791176796,-0.0015611588023602962,-0.0066458373330533504,0.007287472020834684,0.0024475876707583666,-0.0004254616505932063,-0.0010146271670237184,0.002793450141325593,-0.0012136363657191396,0.0004850801487918943,0.0019400387536734343,0.0024785709101706743,-0.004208015743643045,0.007227515336126089,0.0015377524541690946,-0.005961806513369083,-0.004801031202077866,0.0017664729384705424,-0.00030174836865626276,-0.0043870387598872185,0.0028289679903537035,0.0013673336943611503,-0.0004386858199723065,-0.0027745345141738653,-0.0027768504805862904,0.001735689234919846,0.002699547214433551,0.004913411568850279,0.0022318114060908556,0.0022940426133573055,-0.005206550937145948,-0.005773044191300869,-0.0004941450315527618,-0.001468795002438128,-0.0017967958701774478,0.0013169627636671066,0.0025249216705560684,-0.0029678239952772856,-0.0014772799331694841,0.003172486089169979,0.005029090214520693,-0.0025725378654897213,-0.0032991415355354548,-0.004765343386679888
29,-0.0006188954575918615,-0.0015390523476526141,0.003063417272642255,-0.0008892476325854659,-0.0005011452594771981,-0.003427969291806221,-0.002976077375933528,-0.0035216971300542355,0.00069711561081931,-0.0019181829411536455,0.0008457446238026023,0.003263403195887804,0.0014636303531005979,0.0014004915719851851,0.003921539522707462,-0.001321560237556696,0.0011599239660426974,-0.001263850019313395,0.0026848146226257086,0.003884373465552926,-0.006026756949722767,0.0012876568362116814,-0.004103709943592548,0.0020262061152607203,-0.001047660713084042,0.004120211116969585,-0.0013227717718109488,0.004900876898318529,0.0013730230275541544,0.0021574171259999275,-0.0005707248928956687,-0.00026456150226294994,0.0017753368010744452,-0.005317389965057373,-0.0005049764877185225,0.0007178254309110343,0.0008682652260176837,0.0017327560344710946,-0.002950005466118455,-0.0014782610815018415,0.002637086668983102,-0.0031034997664391994,0.0037974861916154623,-0.0042067840695381165,-0.0028233781922608614,0.000295364239718765,0.0007375506684184074,-0.004878129810094833,-0.003603188320994377,0.00040548588731326163,-0.0015496062114834785,-0.002915504854172468,-0.002744016470387578,-0.0007312434609048069,-0.0014123597647994757,-0.0022628752049058676,-0.0025239696260541677,-0.0004367160436231643,0.0002771515282802284,-0.003361175302416086,0.00020900620438624173,-0.003452372271567583,-0.003012439701706171,-0.0019596065394580364,0.002408730797469616,-0.0015284650726243854,-0.0029379951301962137,0.003965345676988363,-0.0013988966820761561,0.006101415492594242,-0.002288356190547347,0.0014466384891420603,-0.00392212113365531,0.005260039586573839,-0.001728953793644905,0.004582902416586876,0.0014951771590858698,0.0027440025005489588,0.0005633991095237434,0.0006655731704086065,0.0032474659383296967,0.0005199859151616693,0.004517660941928625,-0.0053193881176412106,0.0037864535115659237,0.0014908058801665902,-0.002458973089233041,0.0021839141845703125,-0.00045492107165046036,0.0056820521131157875,-0.0009959408780559897,-0.0003933022962883115,-0.0024914999958127737,0.004187274724245071,-0.0002737744362093508,0.0011620016302913427,-0.000988836633041501,0.0063486117869615555,-0.002485887845978141,-0.006109117530286312,0.0021953782998025417,-0.004903994034975767,7.597314106533304e-05,-0.0017777051543816924,0.0043177492916584015,-0.0012739531230181456,0.00145405950024724,0.0005999996792525053,0.001125731156207621,-0.0002575076068751514,0.000982023193500936,0.0010952907614409924,-0.0012694456381723285,0.004344479646533728,-0.0016506778774783015,-0.0018591178813949227,0.0057420553639531136,-0.004542846232652664,-0.005832667928189039,0.0021965052001178265,-0.0003944008203689009,-0.005991557613015175,0.0016527650877833366,0.00144314079079777,0.005387230776250362,-0.0041085802949965,-0.00080170325236395,0.00033921137219294906
